"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"927758232650690560","","","2017-11-07 04:42:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gravity Falls &gt; Stranger Things","","","",""
"927623794897899520","927619720035078144","231349458","2017-11-06 19:48:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@di_plascencia Oye pues presenta","","","",""
"927618519369437184","927606939122589696","231349458","2017-11-06 19:27:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@di_plascencia A todos, ¿no es ese el chiste?","","","",""
"927053390059900929","","","2017-11-05 06:02:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Canté Drive it like you stole it en el karaoke y pues 😎","","","",""
"927035642718179328","927029430073032704","148494179","2017-11-05 04:51:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@emanuelisay Fav si yorastes","","","",""
"926993652739604480","","","2017-11-05 02:04:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qué feo que traten diferente a la gente porque “se lleva” con alguien que les cae mal.","","","",""
"926669780446216192","926669654059298816","140268187","2017-11-04 04:37:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qué oso mi cara jajaja","","","",""
"926669654059298816","","","2017-11-04 04:37:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Primera vez en diez años que va tranquila en la carretera. La amo mucho btw. https://t.co/yZWhD7G79Q","","","","https://twitter.com/juan_mpc/status/926669654059298816/photo/1"
"926662401486983170","","","2017-11-04 04:08:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It never really goes away, this feeling, does it?","","","",""
"926614764930981889","","","2017-11-04 00:59:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cómo ser yo #7:
1. Llegar a tiempo a la terminal. 
2. Pedir boletos para dentro de un chingo sin darme cuenta.
3. Tener que comprar otros.","","","",""
"926311019084963840","","","2017-11-03 04:52:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Won't you please, please tell me what we've learned.","","","",""
"926240966385815553","926233998447214592","297488980","2017-11-03 00:13:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@PakoHabichuelas Cc. Mi jefe 😑","","","",""
"926186440106692610","926185508652404736","71860560","2017-11-02 20:37:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@LaChambon Y todavía faltan como otras 200, me informa :(","","","",""
"926172334687424512","926171795400601600","148494179","2017-11-02 19:41:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@emanuelisay Es triste y horrible a la vez :(","","","",""
"926171580887126017","","","2017-11-02 19:38:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LeoSkewes: Se me hace que el nuevo disco de Björk trae un reggaetón a dueto con Shakira. Guarden este tuit.","926164736605081600","40715024","2017-11-02 19:10:55 +0000",""
"926170916396072960","","","2017-11-02 19:35:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Esperé dos meses para que una cliente me mandara sus 100 bases de datos, por fin las envía y oh sorpresa estánhechasuncagadero.","","","",""
"925939839995994112","925936053378314240","72995690","2017-11-02 04:17:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Feer_Ochoymedio @mosshjam No puedo decir nada con seguridad ahorita, la verdat. Quién sabe, igual y la próxima vez aplique la Justin Bieber. Nociertosicierto.","","","",""
"925938652076806144","925896128268079104","194844611","2017-11-02 04:12:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@anel_ortr @ry_arellano @ry_arellano 👀","","","",""
"925898147540492293","925896128268079104","194844611","2017-11-02 01:31:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@anel_ortr @ry_arellano ¡Jalo!","","","",""
"925892302375129088","","","2017-11-02 01:08:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @figgled: Can we stop calling sexual assault a ‘sex scandal’? Like if a person stabs someone it’s not a ‘knife debacle’","924937943399010304","27369679","2017-10-30 09:56:04 +0000",""
"925884173943963648","925877502886666240","194844611","2017-11-02 00:36:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@anel_ortr Esa es una medida preventiva, yo necesito algo para cuando el daño ya está hecho D:","","","",""
"925864456449613824","","","2017-11-01 23:17:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Me da mucha risa que Mancera firme sus tuits con #mm, siento que se está saboreando algo (o alguien).","","","",""
"925863568247050241","","","2017-11-01 23:14:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","remedios desesperados para curar el mal del puerco google voy a tener suerte","","","",""
"925846164355911680","","","2017-11-01 22:05:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SoyUnLatte: ¿A los sueños que murieron este año, también se les pone altar?","925815804754518016","618671739","2017-11-01 20:04:23 +0000",""
"925793753893306368","","","2017-11-01 18:36:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","THIS https://t.co/sG1q1rVzab","","","","https://twitter.com/juan_mpc/status/925793753893306368/photo/1"
"925793721874108417","","","2017-11-01 18:36:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kentzler: 2 months left in the year. Great time to make a “plot twist” if you need one!","925787253477138432","15532313","2017-11-01 18:10:56 +0000",""
"925771909341564928","925752332666785792","52868237","2017-11-01 17:09:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ferrtoral Intentaré eso. No prometo nada, pero lo intentaré.","","","",""
"925625101458034688","","","2017-11-01 07:26:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sí es normal que después del primer tatuaje quiera como otros seis, ¿verdad?","","","",""
"925206900320456704","","","2017-10-31 03:44:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MrFilmkritik: Winona Ryder - Imagine being iconic enough that you can be your past self for Halloween. Love her. https://t.co/HbbP7XhQQ7","925136819406229507","1589251639","2017-10-30 23:06:20 +0000","https://twitter.com/MrFilmkritik/status/925136819406229507/photo/1,https://twitter.com/MrFilmkritik/status/925136819406229507/photo/1,https://twitter.com/MrFilmkritik/status/925136819406229507/photo/1,https://twitter.com/MrFilmkritik/status/925136819406229507/photo/1"
"925206790534565888","","","2017-10-31 03:44:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ajplusespanol: Las participantes de Miss Perú hicieron algo inesperado cuando les preguntaron sus medidas. https://t.co/XrV8DXM22l","925157352373862400","2963716598","2017-10-31 00:27:56 +0000","https://twitter.com/ajplusespanol/status/925157352373862400/video/1,https://twitter.com/ajplusespanol/status/925157352373862400/video/1"
"923922953762467841","","","2017-10-27 14:42:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dear @PatrickRothfuss,

On the scale of Ambrose Jakis to Kvothe, how cool am I? https://t.co/jencuTIhKs","","","","https://twitter.com/juan_mpc/status/923922953762467841/photo/1"
"923762329732419584","","","2017-10-27 04:04:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","De las cosas que más me gustan de mi tatuaje es la forma en que sé que van a reaccionar la mayoría de mis tíos y tías ultra comservadores.","","","",""
"923596566472126464","","","2017-10-26 17:05:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Shark__Party: couples costume idea https://t.co/ycpn6JrZo3","923103302866305029","920330936","2017-10-25 08:25:52 +0000","https://twitter.com/Shark__Party/status/923103302866305029/photo/1,https://twitter.com/Shark__Party/status/923103302866305029/photo/1,https://twitter.com/Shark__Party/status/923103302866305029/photo/1,https://twitter.com/Shark__Party/status/923103302866305029/photo/1"
"923596535929167873","","","2017-10-26 17:05:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TrenDeIMame: Ajjjajjja pinche Alan deja de hacer desmadre https://t.co/ilQjVbVs1U","923386269341757442","4710963012","2017-10-26 03:10:16 +0000","https://twitter.com/TrenDeIMame/status/923386269341757442/photo/1,https://twitter.com/TrenDeIMame/status/923386269341757442/photo/1"
"923389552445845514","","","2017-10-26 03:23:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I [quesito Oaxaca asado] you","","","",""
"923291117986119681","","","2017-10-25 20:52:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Neta Bugs Bunny y yo somos uno https://t.co/IfJxBD47kM","","","","https://twitter.com/juan_mpc/status/923291117986119681/photo/1,https://twitter.com/juan_mpc/status/923291117986119681/photo/1,https://twitter.com/juan_mpc/status/923291117986119681/photo/1,https://twitter.com/juan_mpc/status/923291117986119681/photo/1"
"923027197882925056","","","2017-10-25 03:23:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @420pov: there are approximately twice as many nipples in the world as there are people","922577187101962240","59382207","2017-10-23 21:35:16 +0000",""
"922944847442468864","","","2017-10-24 21:56:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Me acordé de cuando escuchaba dubstep y pues qué incómodo, la vdd.","","","",""
"922942160122535936","","","2017-10-24 21:45:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Angela_Paolini: Wow, dogs are big in Canada! https://t.co/oWW4jGebOM","866712987276632064","423132310","2017-05-22 17:50:53 +0000","https://twitter.com/Angela_Paolini/status/866712987276632064/photo/1,https://twitter.com/Angela_Paolini/status/866712987276632064/photo/1"
"922894610732601346","","","2017-10-24 18:36:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @nytimes: Nicaragua is joining the Paris Climate Accord. That leaves two countries who oppose the deal: Syria and the U.S. https://t.co/…","922863032463691776","807095","2017-10-24 16:31:07 +0000","http://nyti.ms/2zzpjze"
"922868709319987200","","","2017-10-24 16:53:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","En un estado totalitario, ojo² y diente².","","","",""
"922865995668230144","922861816266543105","140268187","2017-10-24 16:42:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Qué padre ser jefe y poder fingir que tienes reunión en la oficina de al lado.","","","",""
"922864992029937666","922864919720099841","140268187","2017-10-24 16:38:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mátenme, es lo correcto.","","","",""
"922864919720099841","922861816266543105","140268187","2017-10-24 16:38:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ya ni respirar bien puedo, amigues.","","","",""
"922861816266543105","","","2017-10-24 16:26:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hoy empezaron a ""reparar"" los daños del temblor en el edificio donde trabajo.

Están tirando la pared. 

A las 11 AM.

kill me now :) https://t.co/BkiLFUQ2lA","","","","https://twitter.com/juan_mpc/status/922861816266543105/photo/1"
"922829532331233280","","","2017-10-24 14:18:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @paul_zigmont: Rick and Morty is the best Halloween costume cuz even if there 30 other Rick and Mortys at the party it makes perfect sen…","922194565272080384","316791856","2017-10-22 20:14:52 +0000",""
"922829399334031360","922670533199716352","157871864","2017-10-24 14:17:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mariana_ps @RappiMexico ¿Qué es esto? ¿2007?","","","",""
"922659696837787648","","","2017-10-24 03:03:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bradfitz: The bride and groom met at an R Meetup, so... this in their wedding brochure is only appropriate I suppose. ❤️📈💍 https://t.co…","922122036402585600","650013","2017-10-22 15:26:40 +0000","https://twitter.com/bradfitz/status/922122036402585600/photo/1"
"922625373065633792","","","2017-10-24 00:46:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",":( https://t.co/HtDuVUkVzS","","","","https://twitter.com/tarjaofficial/status/922605769413062657"
"922588857287163908","922558710655762432","194844611","2017-10-23 22:21:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@anel_ortr @ry_arellano Ya estás, Roberto. No hay vuelta atrás.","","","",""
"922533517896056833","922528152085131264","194844611","2017-10-23 18:41:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@anel_ortr Vaaa","","","",""
"922527136124153857","922493538310373376","194844611","2017-10-23 18:16:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@anel_ortr ¿Cuándo vamos a desayunar a iHop? 😬","","","",""
"922526710805028864","922492565655621633","86753315","2017-10-23 18:14:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mario_becerra low key te odio","","","",""
"922526594840842241","","","2017-10-23 18:14:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","¿Alguien sabe cuánto cuesta desbloquear un iPhone?","","","",""
"922472621740085250","","","2017-10-23 14:39:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Llevo como dos meses con un antojo perro de hot cakes, ayuda.","","","",""
"922308331112488960","921248510346973184","140268187","2017-10-23 03:46:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Duda #2","","","",""
"922308210068946944","","","2017-10-23 03:46:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","¿Les interesa una playlist que armé de electro swing?
Garantizado que los va a poner de buenas.","","","",""
"921845202150723584","","","2017-10-21 21:06:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","¿Qué es esto, 2003? https://t.co/YgzAUQY6r8","","","","https://twitter.com/juan_mpc/status/921845202150723584/photo/1"
"921791235295272960","921772234070528000","35787721","2017-10-21 17:32:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MaryTere_RA @ry_arellano Yo también, oye 👆","","","",""
"921757786081546240","","","2017-10-21 15:19:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","No, no, no te dejé en visto: estoy buscando el mejor gif para responderte.","","","",""
"921742269098745858","921742194909896705","140268187","2017-10-21 14:17:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ChibiAdjani (Y a mi melliza)","","","",""
"921742194909896705","921550992902180865","732701507120861184","2017-10-21 14:17:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ChibiAdjani Aaah! Ya apúrate, extraño el café ._.","","","",""
"921411523079221248","","","2017-10-20 16:23:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ya soy PhD :)

(Probably heavy in debt)","","","",""
"921248510346973184","","","2017-10-20 05:35:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amigues, me voy a tatuar pero estoy súper indeciso de dónde hacerlo. El tat es de 5 cm nomás.","","","",""
"921246841605378048","","","2017-10-20 05:28:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FAV si también llorastes. https://t.co/8xPN5E9zbw","","","","https://twitter.com/lobato_r/status/921160461793587200"
"921122358387146752","921121703346036737","47722527","2017-10-19 21:14:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ry_arellano Ha de ser porque el café que tengo ahorita en mi casa está muy sin chiste. Espero.","","","",""
"921074774817824768","921045772136624128","194844611","2017-10-19 18:05:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@anel_ortr Es el estrés. Creo.","","","",""
"921044811293118464","","","2017-10-19 16:06:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MCTaquitos: Marvel vs Capcom https://t.co/COQQWQML1w","921019315457089536","721934623530291200","2017-10-19 14:24:51 +0000","https://twitter.com/MCTaquitos/status/921019315457089536/photo/1,https://twitter.com/MCTaquitos/status/921019315457089536/photo/1"
"921034316460773378","921033154663723014","1674692719","2017-10-19 15:24:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@anharagr Lo es :( No me reconozco.","","","",""
"921012703040294912","","","2017-10-19 13:58:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amigos, no sé qué me está pasando: en los últimos días, no se me ha antojado beber café first thing in the morning D:","","","",""
"920722635054632960","","","2017-10-18 18:45:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Qwittah: Un día como hoy fallece la serpiente ponzoñosa de Thomas Alva Edison, famoso por hacerse famoso con los inventos de Nikola Tes…","920668409527910400","163721923","2017-10-18 15:10:28 +0000",""
"920299950608670725","","","2017-10-17 14:46:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TuiteroRegio: HDTPM = Hoy Dios Tiene Planes Mavillosos","920273581464084480","3300112273","2017-10-17 13:01:34 +0000",""
"920161560642940928","","","2017-10-17 05:36:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cómo ser yo #5:
1. Creer que todos me detestan.
2. Todo el pinche tiempo.","","","",""
"920133591262212103","","","2017-10-17 03:45:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Es lunes y ya morí.

RIP yo.","","","",""
"919788688854454272","","","2017-10-16 04:54:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NY_Wiseass: Why the fuck is baby shampoo “tear free”, but mine isn’t? At what point did my tears mean less?","919044181577912320","175233711","2017-10-14 03:36:22 +0000",""
"919787831907766272","","","2017-10-16 04:51:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siempre que alguien pide mi opinión en algo serio, me saco de pedo :v","","","",""
"919063666799939584","919063401632075776","73568901","2017-10-14 04:53:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mosshjam I will ✨","","","",""
"919063278491377664","","73568901","2017-10-14 04:52:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mosshjam es mi senpai musical.","","","",""
"918935275673337857","","","2017-10-13 20:23:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ya mandé mail para cotizar un tatuaje, kenerbios.","","","",""
"918332971769266177","918323892502048768","459431856","2017-10-12 04:30:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dassiuv Ghosting jajajaja","","","",""
"918327990567751681","918327846459895808","140268187","2017-10-12 04:10:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Así podremos implementar de forma efectiva los señora-points.","","","",""
"918327846459895808","918327612224786432","140268187","2017-10-12 04:09:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","El equivalente a los warriors serán las luchonas.","","","",""
"918327612224786432","","","2017-10-12 04:08:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Voy a desarrollar un MMORPG pero en vez de medieval o así, será de señoras.","","","",""
"918315994845732864","","","2017-10-12 03:22:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cómo ser yo #4:
1. No socializar por meses
2. Ser invitado un mismo día por varios
3. Tener que abrir a todos menos a uno
4. Repetir","","","",""
"918300941127966720","","","2017-10-12 02:23:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SeijiD: legends only https://t.co/2xlQbY9hp9","918264202539749379","73961509","2017-10-11 23:57:01 +0000","https://twitter.com/SeijiD/status/918264202539749379/photo/1,https://twitter.com/SeijiD/status/918264202539749379/photo/1,https://twitter.com/SeijiD/status/918264202539749379/photo/1,https://twitter.com/SeijiD/status/918264202539749379/photo/1"
"918250606179078144","","","2017-10-11 23:02:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Qué pedo con la gente que se ofende porque te etiquetaron en un video y no lo viste PORQUE DURA 40 MINUTOS.","","","",""
"918194316224458752","","","2017-10-11 19:19:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @aperiodical: Stupid-looking maths question does the rounds, isn’t stupid https://t.co/be4d89j4a1 https://t.co/EdT4yylSbR","918165029085728768","480493093","2017-10-11 17:22:56 +0000","http://aperiodical.com/2017/10/stupid-looking-maths-question-does-the-rounds-isnt-stupid/,https://twitter.com/aperiodical/status/918165029085728768/photo/1,http://aperiodical.com/2017/10/stupid-looking-maths-question-does-the-rounds-isnt-stupid/,https://twitter.com/aperiodical/status/918165029085728768/photo/1"
"917998503049220096","","","2017-10-11 06:21:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","¿Cómo es posible que existan veganos pro choice? 

Piensen en eso antes de dormir.","","","",""
"917894887160401920","","","2017-10-10 23:29:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @OCDthings: This is awesome https://t.co/8pO6CaG8Gq","917476524000972801","2934211394","2017-10-09 19:47:03 +0000","http://vine.co/v/OYv9jXWrali,http://vine.co/v/OYv9jXWrali"
"917894277518319617","","","2017-10-10 23:27:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","En Goodreads, mi lista 'to-read' ya sobrepasó en cantidad de libros a todas las demás D:","","","",""
"917798613631361030","","","2017-10-10 17:06:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @dark_sonic2002: @Der_Postillon https://t.co/b4uSphUmSN","917113555190771713","843952907020058624","2017-10-08 19:44:45 +0000","https://twitter.com/dark_sonic2002/status/917113555190771713/photo/1,https://twitter.com/dark_sonic2002/status/917113555190771713/photo/1"
"917785053241004032","","","2017-10-10 16:13:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lloré en seco cada milésima de segundo en la que apaereció Carrie Fisher en el trailer de The Last Jedi :(","","","",""
"917617619909390337","","","2017-10-10 05:07:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","One can't stay sad very long in such an interesting world, can one?","","","",""
"917611375689596929","","","2017-10-10 04:42:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MarianalaRegia: Déjalo ir si escribe ""ósea"" en vez de ""o sea"".","917569025667821568","60505084","2017-10-10 01:54:37 +0000",""
"917460543224598529","","","2017-10-09 18:43:33 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sinenvargo","","","",""
"917244207059931136","917233163985870848","100819955","2017-10-09 04:23:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AaronSaPa Aprox. 24/7","","","",""
"917203868756381696","917160634910994432","47722527","2017-10-09 01:43:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ry_arellano jejeje","","","",""
"917148539653894144","917142946251714561","73961509","2017-10-08 22:03:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SeijiD  https://t.co/lAesTnt37R","","","","https://twitter.com/juan_mpc/status/917148539653894144/photo/1"
"917144223643824128","917143809728831488","150891203","2017-10-08 21:46:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Roodhh The windy city vs. La bella airosa 😂","","","",""
"917141425875312640","917140986647728128","73961509","2017-10-08 21:35:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SeijiD Nonono, es en serio. Cuando me fui era muy meco como para salir a socializar, y ahora vengo y casi no hago nada :v","","","",""
"917136859989467136","","","2017-10-08 21:17:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","«¿Entonces Pachuca es como el Chicago mexicano?»","","","",""
"917096385240997888","","","2017-10-08 18:36:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","∫(pan) = (d/dx)trigo","","","",""
"916860209380786176","","","2017-10-08 02:58:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EL otro día fui a @CinemaniaLoreto a ver Blade Runner y extrañé un buen cuando me escapaba de clases para ver películas ahí.","","","",""
"916828097919410176","","","2017-10-08 00:50:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Neta la única virtud de las pseudociencias es la perseverancia.","","","",""
"916685282740600837","916535104083808257","150891203","2017-10-07 15:22:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Roodhh Salu 2 desd Cuerna","","","",""
"916522909656522752","916522808028434432","140268187","2017-10-07 04:37:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","(Si es que alguna vez algo se hizo)","","","",""
"916522808028434432","","","2017-10-07 04:37:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ya ni sé qué se hace por las noches en Cuernavaca.","","","",""
"916514848132886528","916514681094733830","140268187","2017-10-07 04:05:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","¿Por dónde empiezo?","","","",""
"916514681094733830","","","2017-10-07 04:05:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mi mamá está en un grupo de señoras en WA en el que están diciendo que esta noche la luna ejerce tanta gravedad que sostiene objetos en pie.","","","",""
"916159680967299072","915986685791531008","35787721","2017-10-06 04:34:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MaryTere_RA Siempre halla uno la forma :):","","","",""
"916071993690263552","916058594004602882","73568901","2017-10-05 22:45:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mosshjam ¿Por qué?","","","",""
"915989742763823104","","","2017-10-05 17:19:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AvraCadavre: Esos que critican al pan de muerto y dicen que está bien equis les tengo una noticia: SUS MANDARINAS APESTAN. https://t.co…","915986354575519745","164910666","2017-10-05 17:05:39 +0000","https://twitter.com/AvraCadavre/status/915986354575519745/photo/1"
